Handle,Title,Body (HTML),Vendor,Collection,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Bangladesh,Price / Bangladesh,Compare At Price / Bangladesh,Included / International,Price / International,Compare At Price / International,Status
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Enclosure card,,100,,5 x 7,,,,100,deny,manual,325.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Envelope liner - Printed design,,30,,5.25 x 7.75,,,,100,deny,manual,60.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Envelope liner - Printed design,,30,,5 x 7,,,,100,deny,manual,60.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Envelope liner - Printed design,,40,,5 x 7,,,,100,deny,manual,80.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Envelope liner - Printed design,,40,,5.25 x 7.75,,,,100,deny,manual,80.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Envelope liner - Printed design,,50,,5.25 x 7.75,,,,100,deny,manual,100.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Envelope liner - Printed design,,50,,5 x 7,,,,100,deny,manual,100.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Envelope liner - Printed design,,60,,5 x 7,,,,100,deny,manual,120.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Envelope liner - Printed design,,60,,5.25 x 7.75,,,,100,deny,manual,120.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Envelope liner - Printed design,,70,,5.25 x 7.75,,,,100,deny,manual,140.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Envelope liner - Printed design,,70,,5 x 7,,,,100,deny,manual,140.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Envelope liner - Printed design,,80,,5.25 x 7.75,,,,100,deny,manual,160.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Envelope liner - Printed design,,80,,5 x 7,,,,100,deny,manual,160.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Envelope liner - Printed design,,90,,5 x 7,,,,100,deny,manual,180.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Envelope liner - Printed design,,90,,5.25 x 7.75,,,,100,deny,manual,180.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Envelope liner - Printed design,,100,,5.25 x 7.75,,,,100,deny,manual,200.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Envelope liner - Printed design,,100,,5 x 7,,,,100,deny,manual,200.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Printing on Back,,30,,5 x 7,,,,100,deny,manual,30.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Printing on Back,,30,,5.25 x 7.75,,,,100,deny,manual,30.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Printing on Back,,40,,5 x 7,,,,100,deny,manual,40.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Printing on Back,,40,,5.25 x 7.75,,,,100,deny,manual,40.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Printing on Back,,50,,5.25 x 7.75,,,,100,deny,manual,50.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Printing on Back,,50,,5 x 7,,,,100,deny,manual,50.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Printing on Back,,60,,5 x 7,,,,100,deny,manual,60.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Printing on Back,,60,,5.25 x 7.75,,,,100,deny,manual,60.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Printing on Back,,70,,5 x 7,,,,100,deny,manual,70.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Printing on Back,,70,,5.25 x 7.75,,,,100,deny,manual,70.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Printing on Back,,80,,5 x 7,,,,100,deny,manual,80.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Printing on Back,,80,,5.25 x 7.75,,,,100,deny,manual,80.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Printing on Back,,90,,5.25 x 7.75,,,,100,deny,manual,90.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Printing on Back,,90,,5 x 7,,,,100,deny,manual,90.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Printing on Back,,100,,5 x 7,,,,100,deny,manual,100.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Printing on Back,,100,,5.25 x 7.75,,,,100,deny,manual,100.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address,,30,,5.25 x 7.75,,,,100,deny,manual,30.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address,,30,,5 x 7,,,,100,deny,manual,30.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address,,40,,5.25 x 7.75,,,,100,deny,manual,40.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address,,40,,5 x 7,,,,100,deny,manual,40.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address,,50,,5 x 7,,,,100,deny,manual,50.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address,,50,,5.25 x 7.75,,,,100,deny,manual,50.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address,,60,,5 x 7,,,,100,deny,manual,60.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address,,60,,5.25 x 7.75,,,,100,deny,manual,60.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address,,70,,5.25 x 7.75,,,,100,deny,manual,70.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address,,70,,5 x 7,,,,100,deny,manual,70.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address,,80,,5 x 7,,,,100,deny,manual,80.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address,,80,,5.25 x 7.75,,,,100,deny,manual,80.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address,,90,,5 x 7,,,,100,deny,manual,90.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address,,90,,5.25 x 7.75,,,,100,deny,manual,90.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address,,100,,5.25 x 7.75,,,,100,deny,manual,100.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address,,100,,5 x 7,,,,100,deny,manual,100.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address + Guest name/address,,30,,5 x 7,,,,100,deny,manual,37.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address + Guest name/address,,30,,5.25 x 7.75,,,,100,deny,manual,37.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address + Guest name/address,,40,,5.25 x 7.75,,,,100,deny,manual,50.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address + Guest name/address,,40,,5 x 7,,,,100,deny,manual,50.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address + Guest name/address,,50,,5.25 x 7.75,,,,100,deny,manual,62.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address + Guest name/address,,50,,5 x 7,,,,100,deny,manual,62.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address + Guest name/address,,60,,5.25 x 7.75,,,,100,deny,manual,75.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address + Guest name/address,,60,,5 x 7,,,,100,deny,manual,75.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address + Guest name/address,,70,,5 x 7,,,,100,deny,manual,87.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address + Guest name/address,,70,,5.25 x 7.75,,,,100,deny,manual,87.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address + Guest name/address,,80,,5.25 x 7.75,,,,100,deny,manual,100.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address + Guest name/address,,80,,5 x 7,,,,100,deny,manual,100.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address + Guest name/address,,90,,5 x 7,,,,100,deny,manual,112.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address + Guest name/address,,90,,5.25 x 7.75,,,,100,deny,manual,112.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address + Guest name/address,,100,,5.25 x 7.75,,,,100,deny,manual,125.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-02aee90f-bc79-9677-e639-eb65af183499,,,,,,,,,Return address + Guest name/address,,100,,5 x 7,,,,100,deny,manual,125.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,Matthew Yesner,"<p><em>Designed by Kramer Drive.</em></p><p>Three layer invitation with soft white printed layer, Hunter Matte middle layer and 2-sided Tints of Night pattern printed bottom layer included.</p><p>Hunter Envelope liner shown, or Tints of Night Digital pattern liner available.</p><p>Reception and Reply set are Digitally printed, and design may be added.</p><p>Request change of font or ink color in Special instructions.</p>",Kramer Drive,Mitzvah,,,True,Item selection,Envelope liner - Digital,Quantity,50,,,,0,shopify,100,deny,manual,100.0,,True,True,,https://static.wixstatic.com/media/506c6a_42e9eba9242b46e8afb2b2b10b2f8c54~mv2.jpg,1,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Digital,,60,,,,,,100,deny,manual,120.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Digital,,70,,,,,,100,deny,manual,140.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Digital,,80,,,,,,100,deny,manual,160.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Digital,,90,,,,,,100,deny,manual,180.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Digital,,100,,,,,,100,deny,manual,200.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Digital,,110,,,,,,100,deny,manual,220.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Digital,,120,,,,,,100,deny,manual,240.0,,,,,https://static.wixstatic.com/media/506c6a_34750b438ca34a02859f2b09c8707160~mv2.jpg,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Digital,,130,,,,,,100,deny,manual,260.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Digital,,140,,,,,,100,deny,manual,280.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Digital,,150,,,,,,100,deny,manual,300.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Digital,,160,,,,,,100,deny,manual,320.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Digital,,170,,,,,,100,deny,manual,340.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Digital,,180,,,,,,100,deny,manual,360.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Digital,,190,,,,,,100,deny,manual,380.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Digital,,200,,,,,,100,deny,manual,400.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Solid color,,50,,,,,,100,deny,manual,62.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Solid color,,60,,,,,,100,deny,manual,75.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Solid color,,70,,,,,,100,deny,manual,87.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Solid color,,80,,,,,,100,deny,manual,100.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Solid color,,90,,,,,,100,deny,manual,112.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Solid color,,100,,,,,,100,deny,manual,125.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Solid color,,110,,,,,,100,deny,manual,137.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Solid color,,120,,,,,,100,deny,manual,150.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Solid color,,130,,,,,,100,deny,manual,162.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Solid color,,140,,,,,,100,deny,manual,175.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Solid color,,150,,,,,,100,deny,manual,187.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Solid color,,160,,,,,,100,deny,manual,200.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Solid color,,170,,,,,,100,deny,manual,212.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Solid color,,180,,,,,,100,deny,manual,225.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Solid color,,190,,,,,,100,deny,manual,237.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Envelope liner - Solid color,,200,,,,,,100,deny,manual,250.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Invitation,,50,,,,,,100,deny,manual,537.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Invitation,,60,,,,,,100,deny,manual,645.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Invitation,,70,,,,,,100,deny,manual,752.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Invitation,,80,,,,,,100,deny,manual,860.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Invitation,,90,,,,,,100,deny,manual,967.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Invitation,,100,,,,,,100,deny,manual,1025.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Invitation,,110,,,,,,100,deny,manual,1127.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Invitation,,120,,,,,,100,deny,manual,1230.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Invitation,,130,,,,,,100,deny,manual,1332.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Invitation,,140,,,,,,100,deny,manual,1435.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Invitation,,150,,,,,,100,deny,manual,1537.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Invitation,,160,,,,,,100,deny,manual,1640.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Invitation,,170,,,,,,100,deny,manual,1742.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Invitation,,180,,,,,,100,deny,manual,1845.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Invitation,,190,,,,,,100,deny,manual,1947.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Invitation,,200,,,,,,100,deny,manual,2050.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Reception card,,50,,,,,,100,deny,manual,125.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Reception card,,60,,,,,,100,deny,manual,150.0,,,,,https://static.wixstatic.com/media/506c6a_22dd6cad3b5f4d72a908d2c4242cbc73~mv2.jpg,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Reception card,,70,,,,,,100,deny,manual,175.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Reception card,,80,,,,,,100,deny,manual,200.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Reception card,,90,,,,,,100,deny,manual,225.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Reception card,,100,,,,,,100,deny,manual,225.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Reception card,,110,,,,,,100,deny,manual,247.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Reception card,,120,,,,,,100,deny,manual,270.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Reception card,,130,,,,,,100,deny,manual,292.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Reception card,,140,,,,,,100,deny,manual,315.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Reception card,,150,,,,,,100,deny,manual,337.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Reception card,,160,,,,,,100,deny,manual,360.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Reception card,,170,,,,,,100,deny,manual,382.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Reception card,,180,,,,,,100,deny,manual,405.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Reception card,,190,,,,,,100,deny,manual,427.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Reception card,,200,,,,,,100,deny,manual,450.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-034d5b98-9226-22cb-2a18-e99cb88cf99d,,,,,,,,,Reply set,,50,,,,,,100,deny,manual,225.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
